-2.527717718678375025e-01 -2.246176020327165013e+00 -1.000000000000000000e+00
-1.910440174467681551e+00 -2.859496344443403615e+00 -1.000000000000000000e+00
-3.258914958596516254e+00 -3.334595628649159593e+00 -1.000000000000000000e+00
-1.449375212341428742e+00 -1.701527087063201993e+00 -1.000000000000000000e+00
-2.015826100988123315e+00 -3.096864070047165463e+00 -1.000000000000000000e+00
-1.139665564935739450e+00 -9.791349014693266906e-01 -1.000000000000000000e+00
-1.364023571290025938e+00 -1.474664537594747582e+00 -1.000000000000000000e+00
-1.958334449379377951e+00 -4.421204176474762271e-01 -1.000000000000000000e+00
-2.680276051773735624e+00 -2.441085482121070793e+00 -1.000000000000000000e+00
-2.634706315779696162e+00 -1.840056624227853543e+00 -1.000000000000000000e+00
-2.868603667466889995e+00 -3.356164783629124848e+00 -1.000000000000000000e+00
-1.711567179788285209e+00 -2.342743204646486888e+00 -1.000000000000000000e+00
-2.012469754078087369e+00 -1.258757162294035670e+00 -1.000000000000000000e+00
-6.058183456549648405e-01 -8.469385235632209685e-02 -1.000000000000000000e+00
-1.685099618444297453e+00 -2.237268384478472871e+00 -1.000000000000000000e+00
-1.417698153542028550e-01 -6.846859241446199285e-01 -1.000000000000000000e+00
-1.684757112257937006e+00 -2.976260994163403506e+00 -1.000000000000000000e+00
-2.987302267424854385e+00 -1.805334550261499915e+00 -1.000000000000000000e+00
-1.953833412048707308e+00 -4.974407508127857369e+00 -1.000000000000000000e+00
-3.201637931940351400e+00 -2.950804238425967618e+00 -1.000000000000000000e+00
-4.628433704422165729e-01 -3.098764688397222855e+00 -1.000000000000000000e+00
-1.630762768576026867e+00 -1.153821950265422114e+00 -1.000000000000000000e+00
-9.883016551810670514e-01 -1.647198373420522666e+00 -1.000000000000000000e+00
-8.294823721407489359e-01 -1.176687242868923899e+00 -1.000000000000000000e+00
-7.917105502007939499e-01 -2.642819607708814189e+00 -1.000000000000000000e+00
-1.877317830309379598e+00 -2.699313785262609233e+00 -1.000000000000000000e+00
-4.832513337450790036e-01 -3.136127163099794224e+00 -1.000000000000000000e+00
-6.033469285270665061e-01 -1.148137724229470136e+00 -1.000000000000000000e+00
-1.469932211619955353e+00 -1.330405911202793057e+00 -1.000000000000000000e+00
7.041151128217562061e-01 -1.083442648121683227e+00 -1.000000000000000000e+00
-2.251343750406223698e+00 -1.619636170544005438e+00 -1.000000000000000000e+00
-1.231904428048202327e+00 -4.344627109908991702e-01 -1.000000000000000000e+00
-2.548326260618001271e+00 -1.433627626947828748e-01 -1.000000000000000000e+00
-2.312606291654210722e+00 -1.341982869291116653e+00 -1.000000000000000000e+00
-1.662395329685420808e+00 -2.845024313662940507e+00 -1.000000000000000000e+00
-2.783426770596163724e+00 -1.799746798088179611e+00 -1.000000000000000000e+00
-7.065074370232515832e-03 -1.993563071582176605e+00 -1.000000000000000000e+00
-2.000878265075124229e+00 -9.196474355994870287e-01 -1.000000000000000000e+00
-2.787169888825363095e+00 -1.390461222097360228e+00 -1.000000000000000000e+00
